user_id,user_uuid,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,created_ts
56,1c2fd645-dd1b-4df7-8a5d-2d5a97cd4481,hand,Quadriceps,169,3259,0.82,2025-03-25 07:29:28
337,7f9767e3-8a49-46c0-8e46-e06d13fd5e48,leg,Biceps,280,342,0.85,2025-03-08 00:43:04
347,b1c5563a-e8ac-432f-85ee-ea948c0b853f,hand,Gastrocnemius,66,1877,3.81,2025-03-09 14:34:12
578,2e05814e-1d74-4a58-b001-18259b2d7c96,leg,Triceps,123,3064,3.69,2025-03-08 11:12:33
245,fc284e3e-9e92-466b-b238-678556aa40f5,hand,Biceps,154,571,0.84,2025-02-24 16:40:07
58,29af15ed-9545-4426-bc10-f14b8740fcb5,arm,Triceps,307,1636,2.9,2025-03-22 06:27:51
362,d0aae4ce-d119-4bfb-aea4-d8567d624ce0,arm,Triceps,274,3315,4.94,2025-03-19 10:43:40
14,42f18ee6-44be-4bea-a26f-ef691d54a692,arm,Gastrocnemius,193,2750,4.78,2025-03-20 16:27:14
1,ff9eb9cc-a25d-419c-93c5-eab03d5a944e,arm,Gastrocnemius,203,436,3.69,2025-03-10 14:54:06
692,c646e90f-e1fb-4a79-a6e0-e63c5b8f5538,leg,Hamstrings,336,3466,2.21,2025-02-27 01:27:27
666,aa3e8cac-11d9-402e-bea6-17480c005c2d,arm,Gastrocnemius,150,108,2.06,2025-02-24 22:39:39
968,d24f2b86-af28-4e96-b18f-10e134bed142,arm,Quadriceps,190,4527,2.78,2025-03-02 03:35:53
258,13418cc7-f037-4df2-ac9f-a41c0e987c9f,leg,Triceps,269,2822,4.11,2025-03-12 23:32:11
19,a373c582-dd1b-479b-9e29-5fd54a410917,arm,Biceps,182,3803,3.99,2025-03-22 19:03:47
89,563871db-01ae-4fa5-a86e-979496f1d12f,hand,Triceps,122,125,2.61,2025-03-11 00:46:21
107,821305d4-daed-4704-b6cc-e92db52427ef,leg,Biceps,478,243,2.27,2025-03-15 01:28:16
396,9f308ea0-f9d3-490a-b6d8-32f5f4bd2363,leg,Triceps,382,914,2.97,2025-03-16 21:23:01
205,250bc06c-76c3-4438-b5f9-6fbf9c2be50f,leg,Biceps,45,874,0.72,2025-03-04 12:53:09
256,10cae605-08ba-4347-a98c-9032289151ef,hand,Triceps,188,286,4.94,2025-02-27 19:43:40
436,2b789668-b364-4645-8066-84561eab0f03,hand,Hamstrings,292,4899,2.3,2025-03-01 21:53:15
490,2ba6ab80-e882-470b-97b6-d8bdc875d34e,hand,Hamstrings,113,3993,1.05,2025-03-18 05:31:38
672,b1fddb41-6330-4e52-85cd-b68696c5e24b,arm,Biceps,86,3870,1.07,2025-03-21 06:05:32
438,29715a29-f4b9-47cc-902f-f0ae5f81311b,hand,Biceps,196,609,1.0,2025-03-12 10:22:43
179,6675b488-08b5-4e23-b739-d497b3351493,hand,Gastrocnemius,488,4821,3.2,2025-03-04 20:45:44
676,bf98be54-e1c6-4774-bbab-98195c598aa9,arm,Triceps,128,1973,3.39,2025-03-03 03:18:10
715,26d2ed7a-6669-4f41-a41b-467b56e038f6,leg,Gastrocnemius,173,4364,4.66,2025-03-23 06:41:19
230,73fae957-05df-401c-a70a-118d1f557587,arm,Gastrocnemius,102,4525,3.88,2025-02-25 08:21:45
928,d77bd88c-ae5f-404d-9eab-b1d8e27357be,arm,Quadriceps,285,608,2.68,2025-03-16 17:41:57
775,30664468-39b7-41c7-83f8-5e72ef68c9d2,leg,Gastrocnemius,271,3806,2.52,2025-03-02 06:16:22
714,0f458fc0-810f-41d9-bfed-38ff826a8cf6,hand,Triceps,288,2400,0.91,2025-03-21 17:26:42
307,1f2d0814-050e-4be1-8cb8-94aa9d9ef526,hand,Hamstrings,354,2593,4.65,2025-03-22 10:17:48
828,63533f92-b506-4dae-bbd1-5db4a72f119d,hand,Hamstrings,464,3111,3.08,2025-03-09 16:04:53
527,96d545b7-7c1b-44ae-a998-d6be4a0edf29,arm,Quadriceps,247,1693,2.23,2025-03-22 14:06:05
370,2a092d62-c04c-4261-8468-62ecf79e5c02,arm,Hamstrings,48,4893,3.82,2025-03-17 11:54:05
663,eb3798cc-d9aa-4864-b58e-0f74931784a5,hand,Hamstrings,319,1479,1.46,2025-03-23 13:21:28
68,59a4347e-c02d-40f6-a520-e6bd4e5cab38,hand,Hamstrings,124,3542,0.53,2025-03-11 04:14:14
806,1411173d-b602-41f7-a3c1-bfb40fa92123,arm,Hamstrings,107,4664,0.7,2025-03-02 11:53:21
222,a3c9a744-4c55-4bfc-ad99-3910bcf822ba,hand,Hamstrings,387,2010,3.15,2025-03-21 00:56:37
913,df4a2d79-3732-4788-a4c5-d7ae2437a72a,hand,Gastrocnemius,461,2315,3.1,2025-03-08 21:54:53
818,4912d308-b95d-4d6d-b266-7c0e5e300e0f,hand,Hamstrings,360,2167,3.22,2025-02-26 18:17:54
570,b4617198-2712-4464-8ae1-ffb3b3ac543b,arm,Biceps,465,1812,3.05,2025-02-28 06:19:26
998,8a4b443e-9b6a-4a1d-9046-e968fd684e7e,leg,Hamstrings,213,2449,3.57,2025-03-22 14:49:16
546,488a9f72-79d6-4f41-b8bf-b8b1c4cbf1c2,arm,Triceps,319,4079,3.08,2025-03-04 08:42:25
109,fa95b9dc-c9ea-401a-95a5-6d465f06b516,arm,Hamstrings,294,1565,3.17,2025-03-09 04:45:16
551,9160800c-4014-4994-aba5-2762b6091b6e,leg,Biceps,167,426,0.87,2025-03-22 19:41:40
642,4bc52dfa-baef-4cd8-b54b-48f40740ad83,arm,Quadriceps,407,4690,2.33,2025-03-10 17:33:24
989,d6a75827-8f8b-441e-9634-960e5ff8b1a6,leg,Gastrocnemius,225,2829,4.69,2025-03-07 14:03:20
109,fa95b9dc-c9ea-401a-95a5-6d465f06b516,arm,Triceps,188,2814,1.44,2025-03-09 19:50:02
953,2dcd29ec-0421-492a-9c02-31761ba97eab,hand,Biceps,476,4715,1.01,2025-03-09 20:30:23
348,4364a5b9-7c56-423f-a2b9-fc4bddcb1835,arm,Triceps,106,3888,0.64,2025-03-21 14:05:09
278,e75e3d36-58fa-421e-9339-1f094baf32da,leg,Biceps,58,1633,4.22,2025-02-24 00:53:24
219,916c1d60-0577-4005-9456-d6e2e172908d,leg,Triceps,431,1220,0.96,2025-03-18 06:48:09
629,f4aec3e5-e02b-499f-b968-541008e12a1e,leg,Biceps,34,4953,3.73,2025-03-22 19:36:48
638,73844fcb-2a24-4861-a29e-994d835deb89,hand,Hamstrings,309,1130,1.03,2025-03-23 14:27:02
869,36091ec1-66d1-4c14-8ce1-062f5a8faa59,arm,Triceps,57,2499,1.36,2025-03-02 20:33:24
435,30682a16-8055-4b5a-a6bd-674ff8d5b63a,arm,Biceps,261,1314,4.45,2025-03-15 03:48:57
325,e70ceebc-69eb-4484-adf1-16f79c9bcf88,arm,Quadriceps,137,1171,2.97,2025-03-08 04:52:57
461,71962f3f-32a8-4449-8251-3d59ec38a002,hand,Quadriceps,331,3882,3.42,2025-03-01 06:02:13
927,0b1580e5-9be6-4798-bd28-0f85a691461d,hand,Triceps,35,4584,2.4,2025-02-28 22:01:51
940,1c09ef48-d717-427f-8cb1-baa8f2a871fe,arm,Hamstrings,194,3278,3.62,2025-03-25 00:10:46
588,00a30c21-fcff-461f-b322-9b97cd71d246,arm,Gastrocnemius,443,578,0.8,2025-02-27 12:09:33
874,61a6e6ba-9eae-4084-8548-6f9a95161bcc,hand,Hamstrings,293,2637,2.83,2025-03-06 18:04:19
388,2eb6f738-ce33-4303-80e7-b86b3aa10b0c,arm,Gastrocnemius,98,642,1.64,2025-03-21 15:33:30
776,37f69f55-96f4-4097-98e4-0099523ab8f1,leg,Quadriceps,442,3948,1.34,2025-03-01 16:43:33
266,f28c9f7d-2beb-4673-8315-51842f0a5f98,leg,Gastrocnemius,170,2808,2.01,2025-03-16 23:00:15
747,b19607ac-c72f-44e5-9ada-41fadc45495d,hand,Gastrocnemius,71,1638,4.62,2025-03-22 03:12:26
405,0b686497-e60b-451c-97a2-c1132ebc409d,hand,Biceps,104,1647,1.22,2025-02-26 19:10:40
956,c7c1e634-64cd-4544-b52f-a607179ec882,leg,Hamstrings,344,2883,3.18,2025-02-27 04:14:41
235,b601fc8e-8a62-4f30-8070-06242546d012,hand,Biceps,322,4644,4.39,2025-03-21 20:06:41
368,8b7f3740-c6ae-43c8-91bd-98cc0172122c,hand,Gastrocnemius,102,2094,2.84,2025-03-23 22:19:32
372,8a3ec157-6a11-4cd7-bb31-bbbebd7075a7,leg,Biceps,307,3728,3.38,2025-03-07 19:37:20
815,12f43405-1335-4feb-97b1-10cda66a7f5f,arm,Triceps,78,1474,1.39,2025-03-06 04:58:32
517,9354d4cd-be1c-4117-9050-60b7e1f6644d,leg,Gastrocnemius,163,4265,3.48,2025-02-28 10:45:15
768,be87f176-74fd-427d-be0b-548154296e80,leg,Gastrocnemius,251,2606,4.11,2025-03-08 07:01:26
847,6ad341ef-ebfc-41ad-9b6b-2f167f8743d8,arm,Quadriceps,447,2537,4.08,2025-03-18 13:36:20
83,60d6c996-80a6-4c3b-8f7d-c4f394090596,arm,Gastrocnemius,132,1662,4.46,2025-03-08 16:55:40
85,768dcaf7-2465-4a20-89f8-2bf5242f0a15,hand,Quadriceps,129,4691,2.77,2025-02-24 03:09:34
717,b3db3b75-5880-468c-9faf-f6165a556801,hand,Hamstrings,354,4867,4.47,2025-03-04 23:36:32
974,37dcbc49-b3bc-4ef6-98c2-9dc25959a322,arm,Gastrocnemius,105,596,3.49,2025-02-24 08:06:49
954,08d6361b-a621-4963-8ad6-9594b4872ec6,leg,Biceps,277,3590,0.84,2025-03-02 19:49:31
891,84dbe5d1-2a23-4fd9-acd3-fa5744bbd093,leg,Quadriceps,277,1315,2.03,2025-03-12 21:25:15
786,10050252-5cdd-4fed-87d0-085c05614b99,arm,Biceps,135,2714,1.81,2025-03-16 15:48:33
629,f4aec3e5-e02b-499f-b968-541008e12a1e,arm,Gastrocnemius,300,2514,1.64,2025-03-08 06:32:24
80,a7f1d174-27ee-4d3d-8c0d-79a00d90c594,arm,Triceps,88,4248,1.19,2025-03-24 05:39:17
902,4ad77f63-2bbd-4bb2-aeff-902526b50235,leg,Triceps,57,1075,1.85,2025-03-22 17:46:06
885,5714b59d-6246-4b96-ab0d-90f339ffadbf,arm,Triceps,285,4324,4.2,2025-03-18 00:48:59
583,09b90d67-7869-47ac-84b2-d451be89634e,arm,Gastrocnemius,214,4684,1.66,2025-03-17 13:13:26
162,823516d4-c7b3-4179-820c-2afcec247b22,arm,Biceps,281,3064,0.74,2025-03-24 08:35:41
949,0d7b33e7-3157-4f98-9b5d-1336943d895c,leg,Quadriceps,370,207,3.77,2025-02-28 14:18:57
18,34b62538-6468-436e-a9ed-7ae53e8fad4f,leg,Gastrocnemius,354,3658,4.43,2025-03-23 17:19:42
622,069866e8-fa6d-4b12-a47c-de45f8f694df,leg,Gastrocnemius,448,3861,4.94,2025-02-25 05:43:23
934,8e38190a-99e6-4703-9c08-df9c23b7e3fa,arm,Quadriceps,204,4020,0.85,2025-03-18 02:13:17
468,d8a7811b-04ec-4657-bb2d-edb61e5c6d81,arm,Gastrocnemius,101,106,3.87,2025-03-25 01:11:07
60,65edfbf6-eddb-4026-a7ab-08b46494148a,leg,Hamstrings,95,3582,2.7,2025-02-23 21:26:51
510,ad34d7b4-1114-4bb4-b86b-29e83fca1089,hand,Quadriceps,447,1100,2.34,2025-03-16 03:52:22
53,d1b1de97-d0f9-4114-b647-5ec4b05a324d,leg,Triceps,171,4295,0.62,2025-03-03 08:32:41
780,54d3f485-6641-4b94-9061-379eea0a3438,hand,Hamstrings,495,1626,3.09,2025-03-06 09:58:29
51,c7466072-4bad-42a4-ae14-529a1a550050,hand,Quadriceps,399,4503,0.67,2025-03-19 13:30:32
413,cead4b7e-7757-4730-a1b5-9f4d0e38b75f,hand,Triceps,142,193,4.4,2025-02-26 21:31:50
880,d1e237c3-483a-4a5f-aaa5-e2f39120a42c,leg,Triceps,286,2234,3.95,2025-03-06 02:36:29
596,c47efd2b-214d-49d5-b630-b0d942f840e9,hand,Triceps,268,1669,2.09,2025-03-08 08:09:19
634,61182fe6-e7df-4841-9d0b-6c9e8a57dd4d,hand,Quadriceps,114,4822,0.57,2025-03-02 03:18:22
476,984605e3-8c17-4d7e-8d5e-9094408154de,arm,Hamstrings,243,496,3.72,2025-03-23 19:05:46
304,c9ccc52e-6280-4b9c-a227-5c6b94d171cb,arm,Gastrocnemius,88,1269,4.46,2025-03-13 10:49:54
132,62cefaac-296e-4d44-84c9-79de0e13cb7e,hand,Quadriceps,190,972,2.6,2025-02-24 17:32:56
656,82d48f9b-c5ec-4acd-a9a3-0b4d03e495f4,hand,Quadriceps,441,1934,3.24,2025-03-21 21:58:22
724,c31cda22-5a4d-4c81-af20-173e1d79a3a0,arm,Quadriceps,133,2686,0.56,2025-03-19 05:42:05
209,44cf8d91-d859-47f1-b6c0-95237f869b1d,arm,Triceps,301,3222,2.65,2025-03-17 12:21:03
935,3cb413f8-31d1-4338-9043-d006845c55be,hand,Quadriceps,490,228,1.24,2025-03-24 11:56:58
359,11a4d380-e69c-4c8d-80f0-b382f8756f15,leg,Triceps,236,4611,1.83,2025-03-05 02:35:04
824,008c0269-de8e-42f8-8093-7732f3e24039,arm,Biceps,344,955,2.16,2025-02-24 07:21:25
282,a997cd31-64ff-48d3-9313-63a5a62806a8,leg,Biceps,269,4700,1.25,2025-03-24 12:27:53
586,0b6ff71c-0272-4933-9b9f-7200f7463741,hand,Gastrocnemius,162,1570,3.5,2025-03-24 04:09:20
505,3292e833-9cd9-4043-a985-20c8dfb30423,hand,Triceps,403,412,1.21,2025-02-28 04:19:26
508,9dab8a83-fa00-4523-a350-04b0e8a42aa4,leg,Triceps,258,4129,4.44,2025-03-08 09:00:35
630,6b9baba3-9d0a-4c6a-a2c2-5a418a50f974,leg,Triceps,224,872,0.74,2025-03-16 17:42:11
360,04012a78-7228-479e-9ee7-6db7c10e180d,hand,Triceps,279,1779,0.63,2025-03-14 14:12:00
277,49ab9ff7-09fa-4101-851e-bce758308f26,hand,Gastrocnemius,106,205,2.48,2025-03-17 02:34:16
797,063045b8-0686-47f2-8271-ec01fe066023,arm,Triceps,479,516,1.46,2025-03-20 23:25:25
157,f43baf4d-16e9-4c57-b8b9-650a999eecae,arm,Triceps,125,2244,4.3,2025-03-12 13:10:19
553,ddcc9ff4-5538-4ceb-8d9b-685cb3e6e3a8,arm,Gastrocnemius,241,1287,4.61,2025-03-13 03:16:51
855,50b243f6-72f0-48a2-8696-66f0096c806b,arm,Biceps,256,2623,2.77,2025-03-10 20:55:28
19,a373c582-dd1b-479b-9e29-5fd54a410917,leg,Gastrocnemius,37,4881,1.22,2025-03-16 01:02:36
534,295d2894-d4a3-4e59-bf0c-259026d4ee15,hand,Quadriceps,267,4313,1.71,2025-03-18 09:28:51
198,ec1448f7-4f81-4ea0-b0e5-bb29f3994bf6,arm,Gastrocnemius,54,4826,3.01,2025-03-03 09:58:50
244,ca3794aa-d0f3-4979-b796-1df7e6a26e6a,hand,Hamstrings,220,3053,0.75,2025-03-18 12:02:19
491,5805faa9-617b-4521-ab9c-d4a10164d6a3,hand,Quadriceps,393,4435,1.69,2025-02-28 22:05:12
114,4701ee23-a731-4811-924a-16b03276df73,arm,Hamstrings,141,1421,1.45,2025-03-03 21:37:18
12,9c8fdbe3-a1a6-4b67-afee-bc7f98f23aaf,hand,Quadriceps,326,863,0.65,2025-02-27 04:50:32
392,6ee09375-dc1f-46f0-9bb0-2d23dda2907b,hand,Biceps,319,1155,1.63,2025-03-21 05:26:10
673,77832b6b-b732-4b4e-8c25-25545a470bd6,hand,Triceps,195,866,4.4,2025-03-20 03:40:17
654,643ff21c-2494-49de-b9f8-fa0efcfdb983,arm,Hamstrings,228,1644,4.18,2025-03-13 02:25:56
661,8c1fc4d3-325e-4ff3-9da1-3b4d441eafe0,hand,Quadriceps,302,2370,1.9,2025-03-06 05:54:59
75,bdf22829-4667-4b5a-8ed5-d290edd8f4b0,arm,Triceps,308,216,0.98,2025-03-22 16:10:55
666,aa3e8cac-11d9-402e-bea6-17480c005c2d,leg,Gastrocnemius,75,4484,2.54,2025-03-07 17:25:43
586,0b6ff71c-0272-4933-9b9f-7200f7463741,leg,Quadriceps,291,4370,1.53,2025-03-09 09:29:00
4,21d60185-bea7-4273-88b3-f5f67a44b01c,hand,Biceps,475,4884,0.71,2025-03-09 03:55:31
475,8355519d-0442-445e-aa1e-0a38bd43f243,leg,Gastrocnemius,397,2856,4.22,2025-03-23 23:57:27
153,2bab2d98-d0d2-417b-b30a-e9c57674a59b,arm,Quadriceps,309,2400,1.64,2025-03-03 08:06:19
382,5de0363a-2e44-4ef8-90f3-d460c929ed3a,arm,Gastrocnemius,167,1708,2.24,2025-03-07 07:00:51
543,804da515-46f5-4988-a952-1190127d4697,arm,Gastrocnemius,462,2282,2.68,2025-03-07 12:13:32
6,3d844a0a-03c1-44b1-bd1c-7ac22c1c8998,arm,Hamstrings,496,975,1.68,2025-03-12 15:17:49
54,faf78673-2206-4df2-b42c-7cd063a87af1,arm,Hamstrings,464,4013,0.94,2025-03-08 10:17:56
235,b601fc8e-8a62-4f30-8070-06242546d012,leg,Quadriceps,221,1752,4.85,2025-03-21 02:35:52
584,7f0b9bf8-41df-485c-9154-aae4902199aa,hand,Hamstrings,48,4371,2.18,2025-03-05 17:57:41
636,54193672-d826-49c0-b295-d9ed2942be02,arm,Quadriceps,151,3735,1.67,2025-03-24 13:20:51
342,468b1f27-45c0-4779-8fb9-6c2c30fd7eb2,arm,Triceps,96,426,4.54,2025-03-24 13:00:03
866,fdf4ded8-9ea1-42d9-8949-c85f8f08f34a,leg,Triceps,55,2164,2.64,2025-03-10 16:48:54
282,a997cd31-64ff-48d3-9313-63a5a62806a8,arm,Triceps,244,4277,1.9,2025-03-03 21:54:36
481,9f355629-fbc1-427a-8539-b2b2be01ae4b,hand,Biceps,343,2999,4.96,2025-03-15 09:38:27
1,ff9eb9cc-a25d-419c-93c5-eab03d5a944e,leg,Quadriceps,287,1427,4.27,2025-03-24 12:52:51
523,b8d9bbb3-f036-48c0-915a-3b738e0828ef,arm,Quadriceps,248,2557,2.66,2025-03-10 05:53:18
897,e0d4ec8a-995c-49ca-9c23-b5d2cfd65b0c,leg,Quadriceps,310,142,2.31,2025-03-04 08:51:39
723,3beaaeba-2e2f-45bd-bcea-bef976e433af,arm,Quadriceps,346,4765,1.23,2025-03-25 10:55:35
640,b678ac48-ea61-4d88-ad2e-5f60577f84ea,hand,Quadriceps,92,1741,2.91,2025-03-07 10:56:20
492,98df79ca-61e4-4c37-b55f-ba13bcf97f20,arm,Hamstrings,110,299,0.81,2025-03-01 19:23:18
962,96b7f21b-c00c-4eac-9878-6e8e4af009ff,leg,Quadriceps,217,2542,2.6,2025-03-14 23:42:23
605,450c8816-6f38-496c-8ed9-06db8cff3f54,leg,Triceps,61,587,4.99,2025-02-27 09:06:42
1000,b1f6ee6f-0ce0-4e40-b5e7-60be1c08fefc,leg,Quadriceps,452,107,0.8,2025-03-13 00:11:36
768,be87f176-74fd-427d-be0b-548154296e80,leg,Gastrocnemius,415,2819,4.86,2025-03-16 11:22:17
43,116b6c45-9e23-41b3-9604-354957823fc8,arm,Quadriceps,307,739,3.34,2025-03-11 19:48:25
251,c9c782dc-9f87-476f-aa85-8412cdccb3d6,arm,Gastrocnemius,408,2386,0.92,2025-02-28 16:48:23
816,c9f5d50b-dedc-4c01-968a-85cede131393,hand,Triceps,450,1156,3.0,2025-03-20 21:26:51
911,290257e7-ed27-4328-86d9-d970bc0eeb22,hand,Triceps,410,2704,4.01,2025-03-24 02:32:04
838,2a377237-ddab-495a-894b-691f35e02399,leg,Triceps,389,4379,0.6,2025-03-13 20:52:54
999,605e9c30-2226-4b97-a3ef-4c1a9bd4eb84,leg,Hamstrings,456,4387,3.41,2025-02-25 21:02:07
73,ccd8a584-9e48-4456-a71d-f3fe3b975119,arm,Quadriceps,74,2766,2.15,2025-03-04 18:48:43
766,dcc3fe65-3420-4505-afe6-24c4a6ea6700,arm,Hamstrings,134,785,0.78,2025-03-01 12:57:18
751,03a865c2-d23b-4c27-912d-932ff1e7dd72,leg,Triceps,478,2458,2.22,2025-03-13 13:59:04
560,fbf5618e-8c2b-4434-9fb4-d61b7bd25dfe,hand,Quadriceps,222,3898,1.05,2025-03-24 16:03:48
446,5d214bbe-2af8-49b5-9f63-c611e8782529,hand,Quadriceps,481,3678,3.48,2025-03-03 02:42:22
174,fec26b6a-b3dd-4d62-912e-1cf06788cf6f,arm,Triceps,300,3675,3.33,2025-02-26 09:18:26
715,26d2ed7a-6669-4f41-a41b-467b56e038f6,arm,Triceps,369,3599,1.41,2025-03-17 12:28:36
159,5d8c737a-135c-4c86-8fd6-105dc22ed50d,leg,Quadriceps,457,1473,4.56,2025-03-24 19:08:30
533,e16805db-10e5-4c01-a0b3-9026f435435c,leg,Quadriceps,105,194,1.98,2025-03-06 18:00:09
601,74cdae9f-8f5e-442a-9b53-a7cd2eb7dfbb,arm,Hamstrings,26,4708,1.9,2025-03-21 07:34:37
851,11be32af-5cb2-441b-8f39-16f172711332,hand,Quadriceps,255,4617,0.51,2025-03-01 12:30:48
876,b439596c-9962-4cca-ad75-bf96da7fa686,arm,Quadriceps,223,4348,2.51,2025-02-27 06:06:35
803,cb61517a-6573-422c-ab7e-e75a5c00feae,leg,Hamstrings,291,4938,2.37,2025-03-09 08:21:48
179,6675b488-08b5-4e23-b739-d497b3351493,leg,Quadriceps,178,4601,0.62,2025-03-17 03:50:56
491,5805faa9-617b-4521-ab9c-d4a10164d6a3,hand,Gastrocnemius,361,2767,1.26,2025-03-06 10:06:54
200,ac0c415a-1cd5-4979-b97d-f6e63068c690,hand,Quadriceps,173,3638,0.87,2025-03-24 05:11:27
672,b1fddb41-6330-4e52-85cd-b68696c5e24b,arm,Biceps,21,1490,4.78,2025-03-12 20:04:33
390,12d36a3e-acbc-4c29-8a50-035c3aa8ddf8,hand,Gastrocnemius,363,3219,0.86,2025-03-02 06:33:46
504,0fff1981-e747-4349-9f5b-62c0994f6ae9,leg,Hamstrings,286,4146,4.35,2025-03-09 15:01:54
124,59658a0f-80aa-4593-acce-b9a3c73c7554,leg,Quadriceps,366,230,3.09,2025-03-22 18:07:22
98,4f53ca27-7173-4231-991e-3b51ab33778e,arm,Quadriceps,414,448,1.39,2025-03-09 07:08:02
718,d9b4386f-c8cb-482b-9f96-4963db690856,hand,Triceps,448,1408,2.55,2025-03-01 00:30:04
288,17a70a26-f6b5-4373-921e-d64bcb908b5a,arm,Gastrocnemius,360,4187,4.7,2025-03-22 18:40:56
547,c5b871d6-b270-4ace-9d1d-908e0d08438c,leg,Biceps,34,781,1.85,2025-03-13 10:56:12
441,bb7eff90-0a36-48b4-844a-6b33f8b0c8c8,hand,Gastrocnemius,78,3636,1.72,2025-03-04 14:31:26
628,43605411-300a-42ef-b51a-3f39ec127599,leg,Biceps,201,2722,2.93,2025-03-18 01:48:45
140,de893e0b-9ec4-479e-9f9d-394fac68f06c,arm,Triceps,187,4677,3.55,2025-03-20 13:53:00
277,49ab9ff7-09fa-4101-851e-bce758308f26,hand,Quadriceps,68,115,3.54,2025-03-04 10:56:51
131,46d00ef2-87a6-410d-84c4-e172e5db2480,leg,Biceps,451,1927,1.27,2025-03-08 03:43:32
688,f7c2d14d-54dc-4d74-9159-5bb6875dfce3,leg,Triceps,196,4428,1.33,2025-03-19 19:15:41
913,df4a2d79-3732-4788-a4c5-d7ae2437a72a,arm,Hamstrings,151,3606,2.61,2025-03-19 14:59:22
762,47ae58a0-a07a-4e6a-a64c-1a02af1fabbd,leg,Quadriceps,104,1623,3.25,2025-02-23 15:46:10
597,cd9b3d97-7760-41ac-926a-a308f221d0e3,hand,Gastrocnemius,30,2931,3.08,2025-03-04 05:22:26
13,7ce54adf-e5d1-4b4b-885c-b8e23ea453c9,hand,Triceps,309,3903,0.93,2025-03-01 11:36:39
404,a8abc517-7dea-43d9-93c1-5d40a22546a8,arm,Triceps,330,3373,4.44,2025-03-05 08:27:25
435,30682a16-8055-4b5a-a6bd-674ff8d5b63a,leg,Hamstrings,37,3481,4.02,2025-03-19 08:26:49
50,5d2666d9-1545-4566-aa25-87ee31810a29,hand,Quadriceps,165,2882,1.32,2025-03-08 17:23:47
380,9a6bf87e-edb8-4662-b06c-84c09952ec4f,leg,Gastrocnemius,324,2226,3.57,2025-03-08 11:25:25
599,3fd74cb1-0fc9-4d7a-9102-bfac6b6afffc,leg,Biceps,62,3667,2.28,2025-03-17 18:14:26
176,b020b678-e12e-4bdb-a285-e101fa0d14c0,leg,Hamstrings,396,983,2.12,2025-03-15 03:16:48
841,d8cd5380-e6f8-4aaf-b5ca-d8275dc48534,hand,Quadriceps,118,331,1.4,2025-03-22 10:37:25
537,e9a76155-ae7c-4d30-b73c-f9d7322bfc59,arm,Gastrocnemius,48,148,3.13,2025-02-23 16:03:53
661,8c1fc4d3-325e-4ff3-9da1-3b4d441eafe0,hand,Triceps,289,3491,2.5,2025-03-10 07:37:50
770,5533cacf-71ab-4faa-a04b-cec67e93aa1e,arm,Gastrocnemius,287,220,3.53,2025-02-25 00:26:35
28,b33860bc-db57-4a2a-a0d4-bf06778e6091,hand,Quadriceps,128,4938,4.83,2025-03-10 23:22:43
969,02b0f3f6-1d27-4465-8105-2fc46b1fd20a,arm,Gastrocnemius,98,2168,3.99,2025-03-09 22:50:47
304,c9ccc52e-6280-4b9c-a227-5c6b94d171cb,arm,Gastrocnemius,229,3921,1.7,2025-03-16 03:39:29
425,c42648d9-3430-496e-a14d-ee0351499c28,arm,Hamstrings,349,1958,2.35,2025-03-23 04:18:18
633,aabdfb31-d069-41e7-a0ee-0145c95f7a1c,leg,Quadriceps,241,2838,2.62,2025-03-12 04:47:01
936,c415d787-a404-4390-90fd-51f2c6d02080,arm,Triceps,319,4502,0.96,2025-03-15 03:44:29
937,b7d56b75-a9dd-4627-8a7e-e83a64dcec43,arm,Biceps,152,3740,4.34,2025-03-09 07:47:42
544,e46737d5-0e7a-4ab8-8f5d-5a04ef86ed4d,leg,Gastrocnemius,427,1738,2.44,2025-03-21 21:19:25
84,fd4cbf8c-8015-4fd9-b753-d9dbf184e4b3,hand,Gastrocnemius,35,2914,4.79,2025-03-14 00:36:32
568,cd81afae-f448-4441-a4b5-8ed4dffc1b26,hand,Gastrocnemius,40,4638,0.86,2025-02-26 00:50:18
489,1896e622-0448-435d-9159-f120ccfc29c5,arm,Gastrocnemius,336,4370,3.77,2025-02-24 16:47:40
774,54766f35-aa16-4ce8-acec-a7e75c14c13d,hand,Biceps,376,4778,0.82,2025-03-23 13:30:35
678,4b559dad-d125-4c42-9425-6a56e22f24ab,hand,Gastrocnemius,250,1256,3.98,2025-03-16 07:55:56
567,cc968452-1e0c-4ef3-83a3-e2f2483e3fc1,leg,Hamstrings,163,2385,0.7,2025-03-12 13:25:45
535,21db36f2-0809-4bbd-8d94-e6653f8c23ec,hand,Biceps,463,3777,1.41,2025-03-19 20:38:25
462,ca17c870-558d-4b95-ad22-8a02de95380c,hand,Biceps,278,3568,4.41,2025-03-09 15:33:32
777,62e97fc3-68a6-43fe-bf37-372e4c158dc7,leg,Quadriceps,191,3136,4.16,2025-03-16 07:44:47
779,01a9ce97-f711-4249-8103-4509de0d11e3,leg,Hamstrings,112,1863,1.7,2025-03-14 09:17:13
428,9e74e3fc-986b-4fa0-9716-f57bba098dae,hand,Gastrocnemius,360,4968,1.46,2025-03-18 17:02:51
568,cd81afae-f448-4441-a4b5-8ed4dffc1b26,hand,Hamstrings,105,3237,2.15,2025-03-01 02:20:46
